[02-Jul-2015 02:49:58]  <BGTB2005> Rin lunges at Naoki, aiming to keep him held down.
[02-Jul-2015 02:50:00]  <Rig> Kazuki believes his teammates can totally handle this. He's also not in denial.
[02-Jul-2015 02:50:45]  <Calica> When her eyes open, they glow faintly, and seem to pierce with their glare.
[02-Jul-2015 02:50:50]  <Calica> "He's corrupted.  He's dangerous."
[02-Jul-2015 02:51:21]  <Calica> @dice use 3 4 4
[02-Jul-2015 02:51:21]  <Omnipresence> 14Calica: Used 3 4 4 = 11. Bank now has 1 1 2 2 2 3 3 9 = 23.
[02-Jul-2015 02:51:54]  <Calica> 3d8 fallout?
[02-Jul-2015 02:52:11]  <BGTB2005> don't die :<
[02-Jul-2015 02:52:40]  <Calica> Rin will have to give her mouth-to-mouth again I mean save her again
[02-Jul-2015 02:52:57]  <IllFlower> BGTB2005: Seems like you're raising against Naoki. Dice?
[02-Jul-2015 02:53:56]  <BGTB2005> he's a prophet, right?
[02-Jul-2015 02:54:48]  <IllFlower> Yeah. You can roll that d4 relationship.
[02-Jul-2015 02:55:05]  <BGTB2005> @dice add d4
[02-Jul-2015 02:55:05]  <Omnipresence> 14BGTB2005: Rolled 3 = 3. Bank now has 1 2 2 3 3 4 4 4 5 5 6 6 = 45.
[02-Jul-2015 02:55:18]  <BGTB2005> @dice use 4 5
[02-Jul-2015 02:55:18]  <Omnipresence> 14BGTB2005: Used 4 5 = 9. Bank now has 1 2 2 3 3 4 4 5 6 6 = 36.
[02-Jul-2015 02:55:29]  <IllFlower> @dice
[02-Jul-2015 02:55:29]  <Omnipresence> 14IllFlower: Bank has 1 1 1 1 2 2 2 2 2 2 3 4 4 4 4 5 5 8 = 53.
[02-Jul-2015 02:55:30]  <Calica> @dice show IllFlower 
[02-Jul-2015 02:55:30]  <Omnipresence> 14Calica: Bank has 1 1 1 1 2 2 2 2 2 2 3 4 4 4 4 5 5 8 = 53.
[02-Jul-2015 02:55:37]  <IllFlower> HEY BACK OFF
[02-Jul-2015 02:56:00]  <Icon> lol.
[02-Jul-2015 02:56:09]  <IllFlower> Miyama ducks underneath Rin, letting her fly harmlessly overhead.
[02-Jul-2015 02:56:13]  <IllFlower> @dice use 4 5
[02-Jul-2015 02:56:13]  <Omnipresence> 14IllFlower: Used 4 5 = 9. Bank now has 1 1 1 1 2 2 2 2 2 2 3 4 4 4 5 8 = 44.
[02-Jul-2015 02:56:42]  <Icon> Now imagining Rin actually flying, and then floating in the air angrily with her wings
[02-Jul-2015 02:56:58]  <IllFlower> So... I'm thinking "fuck subtlety, let's go magic."
[02-Jul-2015 02:57:05]  <BGTB2005> I was sorta expecting him to do the witchy-smoke thing
[02-Jul-2015 02:57:51]  <IllFlower> Anyone with objections?
[02-Jul-2015 02:57:56]  * BGTB2005 checks sheet
[02-Jul-2015 02:57:58]  <IllFlower> Sane people?
[02-Jul-2015 02:58:13]  <BGTB2005> this is going to be fun...
[02-Jul-2015 02:58:15]  <Rig> I object, but only because I have no idea how to handle everyone being dead.
[02-Jul-2015 02:58:34]  <Icon> Hikari will do her best. o7
[02-Jul-2015 02:58:56]  <Calica> Ayako will also do her best (to go completely nuts on Miyama)
[02-Jul-2015 02:59:39]  <BGTB2005> Rin will do her best (to not die and gain everyone's approval)
[02-Jul-2015 03:01:17]  <IllFlower> Then again, I don't think it really makes sense.
[02-Jul-2015 03:01:56]  <IllFlower> Miyama turns his attention from Rin back to Ayako. Looks like witch radar.
[02-Jul-2015 03:02:33]  <IllFlower> He swings his leg for a kick at Ayako's crumpled form.
[02-Jul-2015 03:02:41]  <IllFlower> @dice use 8 5
[02-Jul-2015 03:02:41]  <Omnipresence> 14IllFlower: Used 5 8 = 13. Bank now has 1 1 1 1 2 2 2 2 2 2 3 4 4 4 = 31.
[02-Jul-2015 03:02:46]  <Calica> @dice show
[02-Jul-2015 03:02:46]  <Omnipresence> 14Calica: Bank has 1 1 2 2 2 3 3 9 = 23.
[02-Jul-2015 03:03:47]  *** SehaLee <Mibbit@108-204-104-234.lightspeed.cicril.sbcglobal.net> has joined #madokamadness
[02-Jul-2015 03:04:05]  <BGTB2005> would hikari trying to push Naoki off balance work as an assist?
[02-Jul-2015 03:04:49]  <Icon> Or just taking the brunt of it in her place.
[02-Jul-2015 03:05:21]  <Icon> Unless there are better ideas, heh.
[02-Jul-2015 03:05:33]  <Calica> Ayako could transform (costume)
[02-Jul-2015 03:06:14]  <IllFlower> She could just magic it all and call it a day.
[02-Jul-2015 03:06:42]  <Calica> she could
[02-Jul-2015 03:07:40]  <Icon> So she's willing to take Hikari down too for getting in the way, eh?
[02-Jul-2015 03:08:28]  <BGTB2005> Ayako's in witch mode but we're hoping not
[02-Jul-2015 03:09:05]  <SehaLee> Dark Heresy?
[02-Jul-2015 03:09:11]  <Calica> A blue glow appears on Ayako's body as she raises an arm to block Miyama's kick.  The glow quickly recedes with Ayako in her costume, protection runes glowing even more eerily than usual.
[02-Jul-2015 03:09:14]  <Calica> @dice add 2d6
[02-Jul-2015 03:09:14]  <Omnipresence> 14Calica: Rolled 2 4 = 6. Bank now has 1 1 2 2 2 2 3 3 4 9 = 29.
[02-Jul-2015 03:09:23]  <Calica> @dice use 4 9
[02-Jul-2015 03:09:23]  <Omnipresence> 14Calica: Used 4 9 = 13. Bank now has 1 1 2 2 2 2 3 3 = 16.
[02-Jul-2015 03:10:47]  <IllFlower> Okay, raise. Then, in arbitrary order, BGTB2005 and Icon.
[02-Jul-2015 03:11:08]  <Icon> How arbitrary.
[02-Jul-2015 03:11:40]  <Calica> comedy option: jam the key into Miyama
[02-Jul-2015 03:11:51]  <BGTB2005> pfffffffff
[02-Jul-2015 03:11:58]  <BGTB2005> lol do it
[02-Jul-2015 03:12:41]  <IllFlower> Uh...
[02-Jul-2015 03:12:50]  <Calica> @dice add 1d4 >! i haven't done "doesn't run from violence" yet, have I?
[02-Jul-2015 03:12:50]  <Omnipresence> 14: Rolled 2 = 2. Bank now has 1 1 2 2 2 2 2 3 3 = 18.
[02-Jul-2015 03:12:53]  <Calica> lol
[02-Jul-2015 03:14:12]  <IllFlower> About that running...
[02-Jul-2015 03:14:26]  <Calica> oh yeah the room's still witchified
[02-Jul-2015 03:14:45]  <Icon> Yeh.
[02-Jul-2015 03:14:46]  <BGTB2005> I think this is the first time Ayako's actually run /towards/ violence?
[02-Jul-2015 03:16:23]  <Calica> Ayako opens her hand, still glowing; her fingers seem elongated, almost like claws.  Hikari is still in the way, but whatever Ayako is still in control keeps her hands from touching Hikari as it slashes towards Miyama
[02-Jul-2015 03:16:44]  <Calica> @dice use 3 3
[02-Jul-2015 03:16:44]  <Omnipresence> 14Calica: Used 3 3 = 6. Bank now has 1 1 2 2 2 2 2 = 12.
[02-Jul-2015 03:17:51]  <IllFlower> The effort it takes for Ayako to avoid accidentally slashing Hikari gives Miyama time to react. He moves - well, dissolves - out of the way again.
[02-Jul-2015 03:17:55]  <IllFlower> @dice use 4 2
[02-Jul-2015 03:17:55]  <Omnipresence> 14IllFlower: Used 2 4 = 6. Bank now has 1 1 1 1 2 2 2 2 2 3 4 4 = 25.
[02-Jul-2015 03:19:44]  <IllFlower> BGTB2005?
[02-Jul-2015 03:19:58]  <Calica> @dice show BGTB2005 
[02-Jul-2015 03:19:58]  <Omnipresence> 14Calica: Bank has 1 2 2 3 3 4 4 5 6 6 = 36.
[02-Jul-2015 03:19:58]  <BGTB2005> thinking
[02-Jul-2015 03:20:14]  <Calica> set the walls on fire
[02-Jul-2015 03:20:30]  <BGTB2005> but that could hurt ayako :<
[02-Jul-2015 03:23:00]  <Icon> And Hikari!
[02-Jul-2015 03:23:18]  <Calica> paw at the mist
[02-Jul-2015 03:24:42]  <BGTB2005> Relying on Hikari to keep Ayako under control, Rin tries to tackle Naoki again
[02-Jul-2015 03:25:50]  *** Juan <~Juan_Carl@CPEbc4dfb91a083-CMbc4dfb91a080.cpe.net.cable.rogers.com> has quit IRC (Quit: Leaving.)
[02-Jul-2015 03:25:59]  <IllFlower> Lots of tackling going on.
[02-Jul-2015 03:26:01]  <BGTB2005> @dice add 2d6 >! didn't work the first time, using more (?)
[02-Jul-2015 03:26:01]  <Omnipresence> 14: Rolled 3 3 = 6. Bank now has 1 2 2 3 3 3 3 4 4 5 6 6 = 42.
[02-Jul-2015 03:26:16]  <IllFlower> That is more.
[02-Jul-2015 03:26:36]  <BGTB2005> @dice use 4 5
[02-Jul-2015 03:26:36]  <Omnipresence> 14BGTB2005: Used 4 5 = 9. Bank now has 1 2 2 3 3 3 3 4 6 6 = 33.
[02-Jul-2015 03:27:37]  <IllFlower> Hm, if I give, Ayako goes to town on Miyama, right?
[02-Jul-2015 03:28:03]  <Calica> depends on what Hikari does
[02-Jul-2015 03:28:10]  <Calica> and how the fallout, uh, falls
[02-Jul-2015 03:28:35]  <IllFlower> On Fallout Falls.
[02-Jul-2015 03:29:10]  <IllFlower> Well, everything is witched to fucking hell.
[02-Jul-2015 03:29:13]  <IllFlower> Rig?
[02-Jul-2015 03:29:15]  *** Juan <~Juan_Carl@CPEbc4dfb91a083-CMbc4dfb91a080.cpe.net.cable.rogers.com> has joined #madokamadness
[02-Jul-2015 03:29:24]  <Calica> so it might just be Rin searing Miyama a bit
[02-Jul-2015 03:29:34]  <Rig> Is everyone dead now?
[02-Jul-2015 03:29:46]  <IllFlower> Do you want everyone to be dead?
[02-Jul-2015 03:29:47]  <BGTB2005> not yet?
[02-Jul-2015 03:29:51]  <Rig> I mean, no.
[02-Jul-2015 03:30:43]  <IllFlower> I'm going to change my stakes to escaping. I think that seems more reasonable.
[02-Jul-2015 03:31:18]  <BGTB2005> gives the Conservators a clearer goal too, I think?
[02-Jul-2015 03:31:36]  <IllFlower> Well, Rin and Hikari may not realize that's what's happening.
[02-Jul-2015 03:32:26]  <BGTB2005> I still don't think we have enough evidence to peg him for the forged records and the murders, but we still don't want him to escape
[02-Jul-2015 03:33:17]  <IllFlower> Well, I'm going magic because Miyama doesn't want a seventeen-year-old girl getting the better of him.
[02-Jul-2015 03:33:22]  <IllFlower> Roll in Ac. Have fun.
[02-Jul-2015 03:33:26]  <Calica> @dice add 6d6
[02-Jul-2015 03:33:26]  <Omnipresence> 14Calica: Rolled 1 2 3 5 6 6 = 23. Bank now has 1 1 1 2 2 2 2 2 2 3 5 6 6 = 35.
[02-Jul-2015 03:33:29]  <IllFlower> @dice add 8d6
[02-Jul-2015 03:33:29]  <Omnipresence> 14IllFlower: Rolled 2 2 4 5 6 6 6 6 = 37. Bank now has 1 1 1 1 2 2 2 2 2 2 2 3 4 4 4 5 6 6 6 6 = 62.
[02-Jul-2015 03:33:35]  <Calica> weeeeeeeelp
[02-Jul-2015 03:33:45]  <BGTB2005> @dice add 5d6
[02-Jul-2015 03:33:45]  <Omnipresence> 14BGTB2005: Rolled 3 5 5 5 6 = 24. Bank now has 1 2 2 3 3 3 3 3 4 5 5 5 6 6 6 = 57.
[02-Jul-2015 03:34:34]  <BGTB2005> ...should I have rolled Rin's Sticks to her strengths trait?
[02-Jul-2015 03:34:41]  <IllFlower> Hold on to that for now.
[02-Jul-2015 03:35:20]  <Icon> @dice add 3d6
[02-Jul-2015 03:35:20]  <Omnipresence> 14Icon: Rolled 5 5 6 = 16. Bank now has 1 2 2 3 3 5 5 5 5 5 5 6 6 7 8 = 68.
[02-Jul-2015 03:35:21]  <IllFlower> Miyama throws up a wall of ice to protect himself from Rin's attack.
[02-Jul-2015 03:35:29]  <IllFlower> Going to assign 1d10 to "ice elemental."
[02-Jul-2015 03:35:37]  <IllFlower> @dice add d10
[02-Jul-2015 03:35:37]  <Omnipresence> 14IllFlower: Rolled 10 = 10. Bank now has 1 1 1 1 2 2 2 2 2 2 2 3 4 4 4 5 6 6 6 6 10 = 72.
[02-Jul-2015 03:35:41]  <Calica> oh shit
[02-Jul-2015 03:35:44]  <BGTB2005> D:
[02-Jul-2015 03:35:52]  <Icon> Ouch.
[02-Jul-2015 03:36:04]  <IllFlower> @dice use 10
[02-Jul-2015 03:36:04]  <Omnipresence> 14IllFlower: Used 10 = 10. Bank now has 1 1 1 1 2 2 2 2 2 2 2 3 4 4 4 5 6 6 6 6 = 62.
[02-Jul-2015 03:37:34]  <IllFlower> Icon, raise.
[02-Jul-2015 03:37:43]  <IllFlower> I'll hold my other die until you're done.
[02-Jul-2015 03:39:59]  <Icon> I want to bring in my staff and have Hikari defend Ayako.
[02-Jul-2015 03:40:09]  <Icon> Since we're magicking it up now.
[02-Jul-2015 03:40:31]  <Icon> ... or brass knuckles. I am unsure.
[02-Jul-2015 03:40:41]  <BGTB2005> combine the two :V
[02-Jul-2015 03:40:42]  <Calica> by "defend Ayako" you mean "switch targets to Miyama"?
[02-Jul-2015 03:40:50]  <Icon> No, I do mean defend.
[02-Jul-2015 03:41:01]  <Icon> Like, go through me.
[02-Jul-2015 03:41:10]  <Calica> Ayako's not in danger yet
[02-Jul-2015 03:41:12]  <BGTB2005> rip hikari
[02-Jul-2015 03:41:13]  <IllFlower> That won't do as a raise, though.
[02-Jul-2015 03:41:18]  <Rig> I'm not sure you can really defend as a raise.
[02-Jul-2015 03:41:27]  <Rig> It'd be a very active defense.
[02-Jul-2015 03:41:41]  <BGTB2005> taunt the target, put up low dice?
[02-Jul-2015 03:41:53]  <IllFlower> You can try to shatter Miyama's defenses or something.
[02-Jul-2015 03:43:03]  *** Juan <~Juan_Carl@CPEbc4dfb91a083-CMbc4dfb91a080.cpe.net.cable.rogers.com> has quit IRC (Quit: Leaving.)
[02-Jul-2015 03:43:11]  <Icon> Or perhaps try to weaken Ayako so she will listen, assuming/hoping Rin will, uh, Rin it up against him.
[02-Jul-2015 03:44:08]  <Icon> Also he's pretty much trying to annihilate her, that sounds like danger to me. :v
[02-Jul-2015 03:44:15]  <Icon> As if she weren't already a danger to herself.
[02-Jul-2015 03:44:36]  <BGTB2005> given that Naoki's a sorcerer, Rin's pretty sure he's guilty of something but not if he's guilty for the arc's central conflict and such
[02-Jul-2015 03:45:44]  <Icon> Actually, how about Hikari tries to fend off Ayako and hopes Naoki will listen.
[02-Jul-2015 03:45:46]  <BGTB2005> ...which might be enough for her
[02-Jul-2015 03:45:57]  *** Juan <~Juan_Carl@CPEbc4dfb91a083-CMbc4dfb91a080.cpe.net.cable.rogers.com> has joined #madokamadness
[02-Jul-2015 03:46:16]  <Calica> >Naoki >listen
[02-Jul-2015 03:46:18]  <Icon> Either way she's dealing with people that want to kill each other, heh.
[02-Jul-2015 03:46:24]  <Icon> eriophora: You ninja'd me, but, yes.
[02-Jul-2015 03:46:25]  <IllFlower> Are you going to try to browbeat Ayako into surrendering?
[02-Jul-2015 03:46:26]  <Icon> Er
[02-Jul-2015 03:46:30]  <Icon> Calica*
[02-Jul-2015 03:46:42]  <Icon> IllFlower: More or less, in a Hikari(n?) fashion
[02-Jul-2015 03:46:58]  <IllFlower> I mean, you have some pretty high dice.
[02-Jul-2015 03:47:35]  <Icon> Yeah, she can at least... well, respond to her.
[02-Jul-2015 03:47:58]  <Icon> So, going with that.
[02-Jul-2015 03:48:15]  <Icon> @dice show Calica 
[02-Jul-2015 03:48:15]  <Omnipresence> 14Icon: Bank has 1 1 1 2 2 2 2 2 2 3 5 6 6 = 35.
[02-Jul-2015 03:48:22]  <Calica> @dice show Icon
[02-Jul-2015 03:48:22]  <Omnipresence> 14Calica: Bank has 1 2 2 3 3 5 5 5 5 5 5 6 6 7 8 = 68.
[02-Jul-2015 03:48:31]  <BGTB2005> @dice show IllFlower
[02-Jul-2015 03:48:31]  <Omnipresence> 14BGTB2005: Bank has 1 1 1 1 2 2 2 2 2 2 2 3 4 4 4 5 6 6 6 6 = 62.
[02-Jul-2015 03:50:13]  <IllFlower> Icon: Dice?
[02-Jul-2015 03:50:19]  <Icon> @dice use 6 6
[02-Jul-2015 03:50:19]  <Omnipresence> 14Icon: Used 6 6 = 12. Bank now has 1 2 2 3 3 5 5 5 5 5 5 7 8 = 56.
[02-Jul-2015 03:50:31]  *** Juan <~Juan_Carl@CPEbc4dfb91a083-CMbc4dfb91a080.cpe.net.cable.rogers.com> has quit IRC (Client Quit)
[02-Jul-2015 03:51:14]  <IllFlower> Is that up against Ayako?
[02-Jul-2015 03:51:33]  <Calica> and what are you trying to do for me to go against?
[02-Jul-2015 03:51:35]  <IllFlower> No 7 or 8 as something she can't take without fallout?
[02-Jul-2015 03:51:51]  <Icon> ... oh, duh, right.
[02-Jul-2015 03:51:55]  <Icon> @dice use 7
[02-Jul-2015 03:51:55]  <Omnipresence> 14Icon: Used 7 = 7. Bank now has 1 2 2 3 3 5 5 5 5 5 5 8 = 49.
[02-Jul-2015 03:51:58]  <Icon> @dice add 6
[02-Jul-2015 03:51:58]  <Omnipresence> 14Icon: Rolled 6 = 6. Bank now has 1 2 2 3 3 5 5 5 5 5 5 6 8 = 55.
[02-Jul-2015 03:52:17]  <Icon> And I was gonna write that after the dice Calica. :v
[02-Jul-2015 03:52:43]  <Calica> @dice show BGTB2005 
[02-Jul-2015 03:52:43]  <Omnipresence> 14Calica: Bank has 1 2 2 3 3 3 3 3 4 5 5 5 6 6 6 = 57.
[02-Jul-2015 03:52:53]  <BGTB2005> you're supposed to write then dice
[02-Jul-2015 03:53:24]  <BGTB2005> also we're at magic are you trying to kill Ayako?
[02-Jul-2015 03:53:50]  <Icon> "Will you just stop!" Hikari shouts, to both of them, as she materializes her brass knuckles. "I'm sorry, Ayako." She says quietly, before jamming her side.
[02-Jul-2015 03:53:59]  <Icon> BGTB2005: Weaken, not kill. (Hah.)
[02-Jul-2015 03:54:18]  <BGTB2005> Icon: but the fallout :<
[02-Jul-2015 03:54:20]  <IllFlower> She's trying to persuade Ayako to give.
[02-Jul-2015 03:54:25]  <Icon> I already said just trying to force her into stopping, I mean.
[02-Jul-2015 03:54:29]  *** CentralAve <webchat@198.231.20.20> has quit IRC (Quit: heading home soon)
[02-Jul-2015 03:54:32]  <IllFlower> Now, if Ayako's too blinkered to do that, then that's her problem.
[02-Jul-2015 03:54:44]  <Icon> Fallout was an inevitability anyhow.
[02-Jul-2015 03:54:53]  <Calica> I'm at 3d8 I think
[02-Jul-2015 03:54:59]  <Calica> @dice show
[02-Jul-2015 03:54:59]  <Omnipresence> 14Calica: Bank has 1 1 1 2 2 2 2 2 2 3 5 6 6 = 35.
[02-Jul-2015 03:55:16]  <Icon> to the*
[02-Jul-2015 03:55:26]  <IllFlower> Yeah, 3d8.
[02-Jul-2015 03:55:46]  <IllFlower> Might I remind you that anything 12 or higher is a medical thing.
[02-Jul-2015 03:55:55]  <Calica> yeah
[02-Jul-2015 03:55:58]  <IllFlower> And, I mean, Ayako almost died a couple of sessions ago.
[02-Jul-2015 03:56:16]  <BGTB2005> and then Rin came close
[02-Jul-2015 03:57:48]  * IllFlower whacks Icon with fan
[02-Jul-2015 03:58:23]  <IllFlower> So give? No give?
[02-Jul-2015 03:58:39]  <Calica> The brass knuckles slam into Ayako's body, pushing her into the wall.  As she falls unconscious, her costume and demonic light begin to fade from her body.
[02-Jul-2015 03:58:42]  <Calica> Give.
[02-Jul-2015 03:58:55]  * Icon is whapped.
[02-Jul-2015 04:00:04]  *** Juan <~Juan_Carl@CPEbc4dfb91a083-CMbc4dfb91a080.cpe.net.cable.rogers.com> has joined #madokamadness
[02-Jul-2015 04:01:29]  <IllFlower> With a growling yell, Miyama shatters his shield, sending ice flying at lethal speeds in every direction.
[02-Jul-2015 04:01:32]  <IllFlower> @dice use 6
[02-Jul-2015 04:01:32]  <Omnipresence> 14IllFlower: Used 6 = 6. Bank now has 1 1 1 1 2 2 2 2 2 2 2 3 4 4 4 5 6 6 6 = 56.
[02-Jul-2015 04:01:45]  <IllFlower> Raise 16. Go big or go home.
[02-Jul-2015 04:01:54]  <IllFlower> (I suggest going home.)
[02-Jul-2015 04:02:04]  <BGTB2005> @dice
[02-Jul-2015 04:02:04]  <Omnipresence> 14BGTB2005: Bank has 1 2 2 3 3 3 3 3 4 5 5 5 6 6 6 = 57.
[02-Jul-2015 04:02:09]  <Icon> Can't I see that with an 862
[02-Jul-2015 04:02:21]  <IllFlower> Do you really want 3d10 fallout?
[02-Jul-2015 04:02:22]  <Calica> for 3d10 fallout, yes
[02-Jul-2015 04:02:34]  <Icon> Oh right. No, I'll give.
[02-Jul-2015 04:02:38]  <Rig> Heh
[02-Jul-2015 04:02:41]  <Icon> >_>;
[02-Jul-2015 04:02:44]  <BGTB2005> you're going to leave Rin all alone?
[02-Jul-2015 04:02:56]  <IllFlower> Rin can give too, you know.
[02-Jul-2015 04:03:42]  <Calica> I'm actually not sure Rin can
[02-Jul-2015 04:05:07]  * BGTB2005 prepares offerings to the Random Number Gods and Omnipresence
[02-Jul-2015 04:05:46]  <BGTB2005> With a quick incantation, Rin summons a wall of flame to try and stop the shards
[02-Jul-2015 04:06:01]  <BGTB2005> @dice add 2d8 >! fire magic
[02-Jul-2015 04:06:01]  <Omnipresence> 14: Rolled 3 7 = 10. Bank now has 1 2 2 3 3 3 3 3 3 4 5 5 5 6 6 6 7 = 67.
[02-Jul-2015 04:06:23]  <Calica> that had only a 1/64 chance of getting you out scot free
[02-Jul-2015 04:06:31]  <BGTB2005> hence the offerings
[02-Jul-2015 04:06:52]  <IllFlower> Omnipresence is loaded, it doesn't really care for offerings.
[02-Jul-2015 04:07:25]  <Calica> Now rollermine, though...actually, no, I fixed the bug where rollermine cared for offerings.
[02-Jul-2015 04:08:29]  <BGTB2005> ...what are we fighting over now?
[02-Jul-2015 04:08:35]  <IllFlower> Miyama escaping.
[02-Jul-2015 04:10:25]  <BGTB2005> hmm...
[02-Jul-2015 04:12:41]  <IllFlower> Again, I suggest going home. :p
[02-Jul-2015 04:12:55]  <BGTB2005> Rin doesn't exactly want to die yet, but she also kinda doesn't want this guy to get away
[02-Jul-2015 04:13:58]  <IllFlower> I hope for her sake that the former outweighs the latter.
[02-Jul-2015 04:13:59]  <Icon> No in-betweens, yo.
[02-Jul-2015 04:14:21]  <Icon> She should take a page from Hikari's book, chapter seven, "self-preservation'
[02-Jul-2015 04:14:24]  <Icon> "*
[02-Jul-2015 04:15:15]  <BGTB2005> plus as far as Rin knows, this dude tried to get her big sister killed
[02-Jul-2015 04:16:19]  <BGTB2005> s/knows/suspects (but probably functionally the same)
[02-Jul-2015 04:16:28]  <Icon> Well, gotta choose something. Her own life or her suspicions.
[02-Jul-2015 04:16:43]  <Calica> I feel like Rin probably wouldn't choose her own life
[02-Jul-2015 04:17:16]  <IllFlower> Yeah, but then she might die.
[02-Jul-2015 04:17:30]  <IllFlower> RIG TELL THEM DYING IS BAD
[02-Jul-2015 04:17:41]  <IllFlower> As, you know, someone whose character actually died.
[02-Jul-2015 04:17:48]  <Rig> It basically sucks.
[02-Jul-2015 04:17:54]  <IllFlower> Thanks.
[02-Jul-2015 04:18:38]  <BGTB2005> (Rin: "Am I like Jun now, Ayako-senpai?")
[02-Jul-2015 04:18:48]  <IllFlower> Oh God.
[02-Jul-2015 04:18:49]  <Calica> (Ayako-senpai is unconcious.)
[02-Jul-2015 04:20:02]  <Icon> (Hikari-senpai will knock you unconscious too. And him. She'll knock everyone out if she must. Except I gave but oh well)
[02-Jul-2015 04:20:07]  <IllFlower> What's the verdict?
[02-Jul-2015 04:20:55]  <BGTB2005> i hope omni's going to be kind to rin later :V
[02-Jul-2015 04:21:17]  <BGTB2005> @dice use 5 5 6
[02-Jul-2015 04:21:17]  <Omnipresence> 14BGTB2005: Used 5 5 6 = 16. Bank now has 1 2 2 3 3 3 3 3 3 4 5 6 6 7 = 51.
[02-Jul-2015 04:21:41]  <IllFlower> Welp. There she goes.
[02-Jul-2015 04:21:43]  <IllFlower> It's her raise.
[02-Jul-2015 04:21:51]  <Rig> Good bye Rin.
[02-Jul-2015 04:22:00]  <Calica> 3d10 fallout.  welp
[02-Jul-2015 04:22:23]  <Calica> @dice show IllFlower 
[02-Jul-2015 04:22:23]  <Omnipresence> 14Calica: Bank has 1 1 1 1 2 2 2 2 2 2 2 3 4 4 4 5 6 6 6 = 56.
[02-Jul-2015 04:22:57]  <Calica> BGTB2005 might have a chance if she pulls out her big guns and such, but Rin is probably going to take damage in the meantime
[02-Jul-2015 04:23:04]  <BGTB2005> rip rin 1997 05 01 - 2015 MM DD
[02-Jul-2015 04:24:36]  <IllFlower> Also, we've been at this for six hours, so the faster we can wind this to a conclusion, the better!
[02-Jul-2015 04:24:55]  <BGTB2005> Wincing as some of the shrapnel hits her - the ice simply travelling too fast - she then summons her cannon and returns fire
[02-Jul-2015 04:25:36]  <Icon> If Rin somehow makes it out of this...
[02-Jul-2015 04:25:37]  <BGTB2005> @dice add 2d6 1d4 >! fancy cannon
[02-Jul-2015 04:25:37]  <Omnipresence> 14: Rolled 1 2 5 = 8. Bank now has 1 1 2 2 2 3 3 3 3 3 3 4 5 5 6 6 7 = 59.
[02-Jul-2015 04:25:56]  <BGTB2005> @dice use 6 7
[02-Jul-2015 04:25:56]  <Omnipresence> 14BGTB2005: Used 6 7 = 13. Bank now has 1 1 2 2 2 3 3 3 3 3 3 4 5 5 6 = 46.
[02-Jul-2015 04:27:10]  <BGTB2005> *too fast for her shield of fire to have any effect
[02-Jul-2015 04:28:17]  <IllFlower> Miyama throws out an arm and tries to psychically shove the cannonball off to the side.
[02-Jul-2015 04:28:20]  <IllFlower> 2d8, telekinesis.
[02-Jul-2015 04:28:33]  <IllFlower> @dice add 2d8
[02-Jul-2015 04:28:33]  <Omnipresence> 14IllFlower: Rolled 3 7 = 10. Bank now has 1 1 1 1 2 2 2 2 2 2 2 3 3 4 4 4 5 6 6 6 7 = 66.
[02-Jul-2015 04:28:46]  <IllFlower> @dice use 6 7
[02-Jul-2015 04:28:46]  <Omnipresence> 14IllFlower: Used 6 7 = 13. Bank now has 1 1 1 1 2 2 2 2 2 2 2 3 3 4 4 4 5 6 6 = 53.
[02-Jul-2015 04:29:21]  <IllFlower> It goes careening into the black-covered wall, which seems to swallow it whole.
[02-Jul-2015 04:29:21]  *** SleepyAvenue is now known as CentralAve
[02-Jul-2015 04:29:22]  <BGTB2005> I thought it was established that Rin's cannon shoots literal fire?
[02-Jul-2015 04:29:38]  <IllFlower> Details.
[02-Jul-2015 04:29:44]  <Calica> s/cannonball/fireball/
[02-Jul-2015 04:30:10]  <Icon> Hikari inspects where she punched Ayako, hoping she didn't damage her too badly.
[02-Jul-2015 04:32:48]  <IllFlower> "Hibernum," Miyama whispers, summoning what seems like a blizzard indoors.
[02-Jul-2015 04:32:51]  <IllFlower> @dice use 6 6
[02-Jul-2015 04:32:51]  <Omnipresence> 14IllFlower: Used 6 6 = 12. Bank now has 1 1 1 1 2 2 2 2 2 2 2 3 3 4 4 4 5 = 41.
[02-Jul-2015 04:34:14]  <BGTB2005> hmm...
[02-Jul-2015 04:34:15]  <Calica> Would the relationship with Chiaki count, since this is someone who attempted to kill his onee-chan
[02-Jul-2015 04:34:28]  <IllFlower> She's not at stake now, I don't believe.
[02-Jul-2015 04:34:53]  <IllFlower> Standing up for others may be permissible.
[02-Jul-2015 04:35:10]  <BGTB2005> that's part of why she's continuing to fight
[02-Jul-2015 04:35:39]  <IllFlower> (1d8 trait)
[02-Jul-2015 04:36:06]  <IllFlower> Might I remind you that I still think dying is a bad idea.
[02-Jul-2015 04:36:44]  <BGTB2005> Probably don't need to worry about the others since they're out of the conflict but still, there's that blizzard...
[02-Jul-2015 04:37:09]  <IllFlower> Especially because Ayako might need medical attention, and in that case Rin would be the designated healer.
[02-Jul-2015 04:37:13]  <Icon> Hikari couches herself and Ayako against the wall, blasting out the best defensive barrier through her staff that she can manage.
[02-Jul-2015 04:38:04]  <Calica> can you do that if someone's already gave or is that just color
[02-Jul-2015 04:38:24]  <Icon> Color is what I was going for?
